66582,Shrink Film Packaging Equipment and Supplies
66583,Stretch Film and Wrapping Equipment
66584,"Sheeting, Plastic, Reinforced (Not Polyethylene)"
66587,Teflon Sheets and Rods
67002,"Bathroom Accessories: Fans, Mirrors, Medicine Cabinets, Soap Dishes, Towel Bars and Rings, etc."
67004,Cathodic Protection Equipment
67005,"Cement and Cleaners (For Plastic Conduit, Fittings, and Pipe)"
67006,"Compound, Pipe Joint and Tape"
67009,"Drains, Grease Traps, etc."
67010,"Dryers, Hand, Electric"
67013,Grab Bars
67014,"Gas Meters, Indicating and Recording"
67015,"Hand Tools, Including Plungers"
67017,"Irrigation Systems, Supplies, Parts, and Accessories"
67020,"Lead: Flashings, Ingots, Sheets, etc."
67024,"Liquid Heaters, Immersion Type"
67043,Oakum
67050,"Pipe Hangers, Concrete Inserts, etc."
67051,Pipe and Utility Markers
67052,Pipe Repair Clamps and Couplings
67053,Pipeline Equipment (For Laying Pipe)
67054,Plumbing Brass (Tubular Goods)
67055,"Plumbing Fixtures and Parts: Lavatories, Sinks, Toilets (Water Closets), Tubs, etc."
67056,"Plumbing Trim: Faucets, Fittings, etc."
67058,"Rubber Goods and Plumbing Specialities: Gaskets, Leathers, Seats, Washers, etc."
67059,"Sealants, Waterplug"
67060,Septic Tanks and Cesspools (Other than Concrete)
67061,"Sewer Pipe Cleaning Machines, Power Driven; and Parts"
67062,"Shower Stalls, Doors, and Tub Enclosures"
67063,Service Boxes and Parts
67064,Supplies and Stops
67066,Toilet Partitions and Doors
67067,Vacuum Breakers
67068,"Valves, Aluminum"
67069,"Valves, Brass and Copper"
67070,"Valves, Bronze: Angle, Ball, Check, Gate, Globe, etc."
67071,"Valves, Butterfly, All Kinds"
67072,"Valves, Chrome"
67073,"Valves, Flush, All Types; and Parts"
67074,"Valves, Drop_Out"
67075,"Valves, Iron Body: Angle, Check, Gate, Globe, etc."
67076,"Valve Parts, Miscellaneous"
67077,"Valves, Plastic: Ball, Check, Diaphragm, Globe, etc."
67079,"Valves, Semi_Steel"
67080,"Valves, Solenoid Control"
67081,"Valves, Stainless Steel: Angle, Ball, Check, Gate, Globe, etc."
67082,"Valves, Steel: Angle, Check, Gate, Globe, etc."
67084,"Venturi Tubes, Air and Vacuum"
67087,Water Conservation Kits
67088,Water Hammer Arrester
67089,"Water Heater, Residential"
67091,"Water Heaters, Commercial"
67525,"Defoliants, Cotton"
67530,Fumigating Gases (Other Than Soil)
67535,"Grains and Baits, Poisoned"
67540,"Insecticides and Fungicides, Dry"
67545,"Insecticides and Fungicides, Liquid"
67555,"Poison Adjuvants: Emulsifiers, Spreader/Stickers, Wetting Agents, etc."
67560,Rotenone (Fish Toxicant)
67565,Seed and Soil Fumigants and Sterilants
67580,"TCA (Trichloroacetic Acid, Sodium Salt)"
67585,"Weed Killers (Herbicides), Dry"
67590,"Weed Killers (Herbicides), Liquid"
68002,Access Control Systems and Security Systems
68004,Ammunition
68005,"Ammunition, Reloaded"
68008,Police Protection Equipment (Body Armor and Riot Shields) and Supplies
68012,"Belts, Cases, Holsters, Scabbards, etc."
68020,Billies and Night Sticks
68022,Bomb Protection Devices and Supplies
68024,Breath Alcohol Testing Instruments and Supplies
68028,Bullet Traps
68032,Burglar Alarms
68034,Citation Issuance Devices and Supplies
68035,"Chemicals for Personal Defense (Mace, etc.)"
68036,Clay Targets and Skeet Range Equipment
68040,Composite Identification Kits and Systems
68042,"Curtains, Security; Vehicle Security Partitions"
68044,"Detectors, Gun and Metal"
68045,"Explosives Storage Boxes, Bunkers, etc."
68046,"Explosives, Grenades, Accessories and Supplies"
68047,"Evidence Bags, Containers and Supplies"
68048,"Fingerprinting Equipment, Accessories, and Supplies (Including Laser)"
68049,Firearms Training Simulators
68050,"Guns, Stun (Nonlethal)"
68051,"Forced Entry Equipment and Supplies (Battering Rams, etc.)"
68052,"Guns, Pistols, Rifles, and Shotguns"
68053,Gambling Test Equipment and Supplies
68056,"Gun Cleaning Supplies: Patches, Rods, Silicone Cloths, Solvents and Brushes, etc."
68060,Handcuffs and Leg Irons
68061,"Lockers, Security"
68062,"Megaphones, Whistles, etc."
68065,Night Vision Systems
68066,Police Investigation Robots
68067,"Police Training and Instructional Aids: Wall Charts, etc."
68068,Polygraph Equipment and Supplies
68072,"Prison Equipment, Cell Blocks, and Accessories"
68073,Prisoner Identification Equipment and Supplies
68074,Pyrotechnics
68076,"Racks, Gun (See 055_74 For Vehicle Racks)"
68077,"Radar Instruments, Traffic Enforcement Type"
68078,Recoil Pads
68080,Reloading Equipment and Supplies
68082,Remote Operations Equipment
68084,Riot Control Equipment (Not Otherwise Classified)
68086,"Scopes, Rifle and Range"
68087,Surveillance and Countersurveillance Equipment and Supplies
68088,"Targets and Target Pasters, and Rifle Range Equipment"
68092,"Tear Gas, Tear Gas Guns, and Ammunition"
68093,"Test Equipment and Supplies: Criminology Kits, Metal Reagents, Paraffin, Sexual Assault Exam Kits, etc. (Including Technical Equipment and Supplies Used in Police Laboratories)"
68094,Tire Markers and Supplies
68095,"Tools, Gunsmith's: Borescopes, etc."
68096,Traffic Batons
68097,"Warning Systems, Perimeter Anti_Intrusion, Electronic (Including Civil Defense and Natural Disaster Types)"
68505,Bands and Tags
68510,Brooders and Incubators
68515,Debeakers
68520,Egg Baskets
68525,Egg Candlers
68530,Egg Cartons
68535,"Egg Cases, Fillers, Flats, etc."
68538,Egg Cleaning Chemicals
68540,Egg Crating Machines
68545,Egg Graders
68550,Egg Washers
68555,Feeders and Waterers
68560,Growing Batteries
68565,Laying Cages
68570,Nest Pads
68575,Poultry Processing Machines and Accessories
68580,"Shipping Boxes, Chick"
68585,"Shipping Crates, Poultry"
68590,Turkey Saddles
70008,Bindery Equipment and Machinery (For Comb Type See 700_74 and 75)
70012,"Casting Machines, Strip"
70016,"Casting Metals: Linotype, Intertype, and Strip"
70020,"Cleaning Solvents for Press Rollers, etc. (Anhydrous Ammonia, etc.)"
70024,Collators and Sorters
70025,Direct Impression Typesetting Machines and Supplies
70026,Form Rollers
70027,"Folding, Scoring, and Perforating Equipment"
70028,"Graphic Art Equipment: Cameras, Darkroom Sinks, Engraving Machines, Light Tables, Photoengravers, Processors, Waxers, etc."
70030,Graphic Art Supplies
70032,"Imprinting Machine Systems, Silk Screen"
70036,Letterpress Equipment
70038,"Letterpress Inks, Supplies, and Accessories"
70042,Linotype and Intertype Machines
70045,Linotype and Intertype Supplies
70050,Metal Pig Feeders and Molds
70053,Offset Plate Processors
70055,Offset Printing (Duplicating and Lithographing) Machines and Equipment (Smaller than 17 Inches by 22 Inches)
70056,Offset Printing (Duplicating and Lithographing) Machines and Equipment (For 17 in. x 22 in. and Larger)
70057,"Offset Printing Accessories and Supplies: Blankets, Chemicals, Inks, Mats, Negatives, Plates, Roller Covers, Sleeves, etc."
70062,Paper Cutters and Trimmers
70065,Paper Drilling Machines
70068,Paper Joggers
70071,Paper and Film Shredders
70072,Photocompositors (Photo Typesetting Machines) and Supplies (See 700_28 for Processors)
70073,"Printing Presses, Offset; and Accessories"
70074,"Punching and Binding Machines, Comb Type, Electric"
70075,"Punching and Binding Machines, Comb Type, Manual"
70076,Rollers for Offset Presses
70077,Sign Engraving Equipment
70078,Sign Die Cutting Machines
70079,"Sign Presses, Rollers, Supplies, etc."
70080,Stereotype Metal
70082,"Signature Reproduction Machines, Pen and Ink Type"
70085,"Typesetting Machines and Supplies, Ludlow"
70088,"Typesetting Machines and Supplies, Monotype"
71009,Alarm Systems (For The Hearing Impaired)
71018,Artificial Eyes
71036,"Artificial Limbs, Hooks and Accessories"
71054,"Audiometers, Calibrators, and Accessories (Including Audiometric Examining Rooms)"
71072,Hearing Aids
71073,Hearing Devices (See 710_72 for Hearing Aids)
71075,Hearing Protectors and Parts
71090,"Plastic Items (Not Internal): Ears, Nose Tips, etc."
71092,Reading Devices (For the Vision Impaired)
71095,Speech Training Equipment (For the Hearing Impaired)
71510,"Books, Magazines, Pamphlets, Reprints, etc."
71520,"Catalog Cards, Library of Congress Type and other Types"
71530,Display and Exhibit Materials
71540,"Filmstrips, Slides, Transparencies, etc. (Prepared)"
71550,"Microfilm, Microfiche, etc. (Prepared)"
71555,Motion Pictures (See Class 475 for Medical Training Films)
71560,Multimedia Sets (Prepared)
71580,"Phonograph Records, Sound Tapes, etc. (Prepared)"
71590,"Video Cassettes, Disks, Tapes, etc. (For Computer and TV, Prerecorded)"
72003,Asphalt Pumps
72004,"Automatic Fueling Systems, Accessories and Parts"
72006,"Barrel Pumps (Drum Pumps), Rotary and Plunger Types, Hand Operated"
72010,"Boom Pumps and Parts, Concrete"
72012,"Booster or Circulating Pumps, In_Line"
72013,"Cavity Pumps, Progressive"
72015,"Centrifugal Pumps, Portable"
72018,"Centrifugal Pumps, Stationary"
72020,Control Devices for Motor Fuel Dispensing/Security/Management
72024,Diaphragm Pumps
72027,Fire Equipment Pumps and Pump Parts
72033,"Gasoline and Diesel Fuel Pumps, Service Station Type"
72036,"Hydraulic Pumps, Hand and Motor Driven"
72041,"Meters and Dispensers for Fuel, Oil, and Lubricants"
72042,"Packing, Pump"
72045,Piston Pumps and Parts
72052,"Propeller Pumps, Vertical"
72055,"Proportioning Pumps: Chemical Feed, Metering, Positive Displacement, and Injector Pumps (See Also Class 820)"
72061,"Rotary Pumps, Gear or Roller Type, Power Driven"
72063,Sampling Pump Systems and Accessories
72064,"Sewage and Sludge Pumps, Submersible"
72067,"Sewage and Sludge Pumps, Surface Mounted"
72073,"Sump Pumps, Submersible and Upright"
72079,"Trash Pumps, Portable, Engine_Driven"
72084,"Water Well Accessories: Drive Points, Foot Valves and Strainers, Leather Cups, Sucker Rods, Well Cyclinders, etc."
72090,"Well Pumps, All Kinds"
72503,"Adhesive/Cement, Radio _ T.V."
72505,Aircraft Communications Radio
72509,"AM/FM Transmitters, Broadcast"
72512,"Antennas and Accessories (Radio Only): Brackets, Masts, Mounts, Rotators, Standoffs, etc."
72513,"Batteries, Radio/Communication"
72514,Battery Chargers and Testers (For Automotive See Class 075)
72515,"Communications Systems, Integrated (Includes Telephone, Clock, Intercom, etc.)"
72516,"Consoles, Communication"
72517,"Emulators, Telecommunication"
72518,"Emergency Radio/Telephone Systems (911 Dispatch, etc.) Including Accessories"
72519,Encoder/Decoder with Printer (Vehicle)
72520,"Encoder/Decoder, Scramblers, etc. (Voice)"
72521,Facsimile Transceivers (Not Office Type)
72523,"Fiber Optics Cables, Interconnecting Components, and Accessories"
72525,Ham Band Transmitters and Receivers
72527,"High Frequency Radio (SSB), Mobile and Base"
72530,Marine Radio
72536,Microwave Equipment Including Security Sensors
72540,Nurse Call Systems
72543,"Positioning Systems, Satellite (Global Info. System)"
72544,"Poles, Telephone and Utility (All Kinds)"
72545,"Pagers, Radio"
72546,Phone Mail/Voice Mail Systems
72547,Radio Direction Finder
72549,Radio Frequency Scanner Receivers and Amplifiers
72550,"Radios, Home and Auto"
72551,"Radio Telephones (Including Cellular Type For Vehicle, Marine, etc. Use)"
72552,Satellite Ground Stations: Transmit/Receive and Receive Only
72553,Telephone Dialing and Answering Apparatus
72555,Telephone Equipment and Piece Parts (Not Lines or otherwise Listed)
72556,"Telephone Systems (2_60 Stations), Electronic Key and 1A2"
72557,Telephone Systems (Over 60 Stations)
72558,Telecommunicators/Display Terminals (For The Hearing and Speech Impaired)
72559,Telecommunication Parts and Accessories (Not Otherwise Classified)
72560,Telecommunication Software
72561,"Towers: Broadcasting, Microwave, Transmitting, etc."
72562,Teleconferencing Equipment
72574,"Two_Way Radio, Portable, Including Vehicle Radio Relay Systems"
72578,"Two_Way Radio Receivers, Transmitters, Transceivers: Mobile and Base Station (Audio Transfer)"
72582,"Two_Way Radio Supplies, Parts, and Accessories"
72584,Wide Area Telecommunications Services (WATS); Autovon
72590,Wildlife Tracking Equipment (For Fish Locators See Class 120_37)
73006,"Calibrators: Resistance, Power, Voltage, Time, etc."
73012,"Computer_Automated Measurement and Control (CAMAC) Systems and Devices, All Kinds"
73018,"Converters: Analog_to_Digital, Digital_to_Analog, Time_to_Amplitude, etc."
73024,"Counters, Ratemeters, Scalers, Timers, etc. (For Electronic Pulses)"
73030,Discriminators and Burst Protectors
73032,"Distortion Measurement Equipment (For Audiofrequency, Radiofrequency, etc.)"
73036,"Field Strength Meters (Microwave Power, etc.) and Monitoring Systems"
73042,"Function Generators (Pulse, Ramp, Sweep, etc.) and Oscillators"
73049,"Logic Analyzers, Microprocessor Analyzers, and Accessories: Delay and Gate Generators, Personality Modules, Word Recognizers, etc."
73054,"Measuring Instruments, Analog and Digital (For Capacitance, Current, Frequency, Impedance, Power, Resistance, Sound Level, Voltage, etc.)"
73060,"Oscilloscopes, Waveform Analyzers, and Accessories"
73066,"Pulse Height Analyzers, Single Channel and Multichannel"
73072,"Radio, Sound, and Telecommunications Testing Equipment: AF Generators, Deviation Meters, Meter Panels, Test Fixtures and Jigs, etc."
73078,"Signal Averagers, Integrators, etc."
73084,"Spectrum Analyzers: Radio Frequencies, Sound, etc."
73086,Telephone Line Monitoring Systems
73090,"Video Testing Equipment: Color Bar Generators, Vectorscopes, Waveform Monitors, etc."
73096,"Tube Testers: Radio, TV, etc."
73505,Dispenser for Wipers
73510,"Towels, Shop Type, New"
73520,"Wipers, Fabric, Non_Woven"
73560,"Wiping Rags, All Types: Cotton Towels, Lightweight Blankets, Muslins, Synthetics, etc."
74005,Ammonia
74009,Bacterial and Odor Control Equipment
74012,Cold Storage Doors
74013,"Cold Storage Vaults, Walk_In Coolers, and Shelving"
74017,Compressors
74020,Compressor Repair Parts
74024,Condensing Units
74028,"Cylinders, Empty (For Refrigerant Gases)"
74030,"Display Cases, Refrigerated"
74032,Dry Ice Making Machines
74036,Gaskets and Felts
74040,"Hand Tools, Refrigeration"
74045,Ice Making and Dispensing Machines (Not Dry Ice)
74055,Refrigerant Gases (Except Ammonia)
74059,"Refrigeration Accessories: Capillaries, Controls, Dryers, Expansion Valves, Refrigerant Oil, Sight Glasses, Thermometers, Vibration Eliminators, etc."
74060,Refrigerant Recovery Systems and Accessories
74063,Refrigeration Tubing and Fittings
74066,"Refrigeration Units (For Vaults and Walk_In Coolers), Complete and Self Contained"
74070,"Refrigerators and Freezers, Commercial"
74085,"Vending Machines, Refrigerated"
74501,"Aggregate, Precoated"
74502,"Asphalt, AC (Asphalt_Cement)"
74504,"Asphalt, AC (With Latex/Polymer)"
74506,"Asphalt, Cutback"
74507,"Asphalt, Cutback (with Latex/Polymer)"
74508,"Asphalt, Emulsified"
74510,"Asphalt, Emulsified (With Latex/Polymer)"
74512,"Asphalt, Oil"
74514,"Asphaltic Concrete, Cold Laid"
74521,"Asphaltic Concrete, Hot Laid Including Bituminous Materials"
74528,Asphaltic Shell
74535,Catalytically Blown Asphalt
74545,Cracked Fuel Oil
74549,"Expansion Joint Material: Asphalt, Rubber, etc."
74556,"Joint Sealants: Asphalt, Glass Filament, Impervious Membranes, Plastic, Rubber, Silicones, etc."
74563,Latex Rubber Additive Compound (For Asphalt)
74565,"Patching Mix, Asphalt Concrete"
74567,"Patching Mix, Cutback Asphalt, Rapid_Curing"
74568,Recycled Asphalt
74570,Road Oil
74577,Rock Asphalt
74580,Rubber Asphalt Crack Sealing Compound
74584,Slurry Seal
75004,"Ash, Fly and Bottom"
75007,Borrow and Soil (See Class 790 for Top Soil)
75014,Caliche
75021,"Cement, Truckload Lots and Larger"
75028,Concrete Curing Blankets and Paper
75030,"Concrete, Precast"
75035,Crushed Stone
75042,Drilling Mud
75049,"Dynamite and Supplies: Caps, Fuses, Powder, Stick, and Wire"
75052,Flexible Base
75054,Ice Control Aggregate (See Class 775 For Salt)
75056,"Lightweight Aggregate, All Types"
75060,Patching Materials (Not Asphaltic)
75070,Ready_Mix Concrete
75077,Sand and Gravel
75084,Shell
75089,Slag
75091,Stabilized Base
75095,White (Hydrated) Lime
75506,"Adhesive Applicator, Gas Fired Marker"
75510,"Asphalt Distributors, Levelers, Mixers, Crack Sealing Equip., etc. (See 755_40 for Tools)"
75515,"Asphalt Heaters, Electric"
75520,"Asphalt Heaters, Gas Fired"
75525,"Asphalt Heaters, Oil Fired"
75530,"Asphalt Pavers, Self_Propelled Type"
75535,"Asphalt Pavers, Towed Type"
75537,Asphalt and Concrete Recycling Equipment
75540,"Asphalt Tools: Buckets, Cutters, Lutes, Pouring Pots, Rakes, etc."
75543,"Asphalt and Concrete Scrapers, Profilers, and Milling Machines (Powered, Complete)"
75545,Batches and Dryers
75547,Concrete and Asphalt Power Gun Sprayers
